nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
30,15,1,10,1000,124087,sub1,pub2,1319484013541,1319484020162,13,6621,85,6719
30,15,1,10,1000,124087,sub1,pub8,1319484014576,1319484022028,24,7452,86,7562
30,15,1,10,1000,124087,sub1,pub5,1319484014058,1319484026791,13,12733,86,12832
30,15,1,10,1000,124087,sub1,pub9,1319484014739,1319484029269,16,14530,85,14631
30,15,1,10,1000,124087,sub1,pub6,1319484014212,1319484030768,15,16556,85,16656
30,16,1,10,1000,124087,sub1,pub4,1319484119541,1319484121579,23,2038,87,2148
30,16,1,10,1000,124087,sub1,pub3,1319484119369,1319484121797,14,2428,84,2526
30,16,1,10,1000,124087,sub1,pub1,1319484119017,1319484122935,23,3918,86,4027
30,16,1,10,1000,124087,sub1,pub7,1319484120049,1319484123944,17,3895,86,3998
30,16,1,10,1000,124088,sub1,pub10,1319484120928,1319484124732,17,3804,86,3907
30,16,1,10,1000,124087,sub1,pub2,1319484119197,1319484126779,18,7582,87,7687
30,16,1,10,1000,124087,sub1,pub8,1319484120224,1319484128556,24,8332,86,8442
30,16,1,10,1000,124087,sub1,pub5,1319484119718,1319484132789,13,13071,85,13169
30,16,1,10,1000,124087,sub1,pub9,1319484120741,1319484135851,23,15110,87,15220
30,16,1,10,1000,124087,sub1,pub6,1319484119868,1319484136878,19,17010,84,17113
30,17,1,10,1000,124087,sub1,pub4,1319484225564,1319484226862,21,1298,81,1400
30,17,1,10,1000,124087,sub1,pub3,1319484225413,1319484227007,14,1594,86,1694
30,17,1,10,1000,124087,sub1,pub1,1319484225023,1319484228667,24,3644,81,3749
30,17,1,10,1000,124087,sub1,pub7,1319484226084,1319484229331,15,3247,86,3348
30,17,1,10,1000,124088,sub1,pub10,1319484226627,1319484231030,24,4403,84,4511
30,17,1,10,1000,124087,sub1,pub2,1319484225231,1319484233089,16,7858,85,7959
30,17,1,10,1000,124087,sub1,pub8,1319484226292,1319484234817,24,8525,84,8633
30,17,1,10,1000,124087,sub1,pub5,1319484225731,1319484236354,24,10623,84,10731
30,17,1,10,1000,124087,sub1,pub9,1319484226449,1319484241547,24,15098,87,15209
30,17,1,10,1000,124087,sub1,pub6,1319484225921,1319484242340,24,16419,86,16529
30,18,1,10,1000,124087,sub1,pub4,1319484331423,1319484332426,24,1003,90,1117
30,18,1,10,1000,124087,sub1,pub3,1319484331251,1319484332668,16,1417,85,1518
30,18,1,10,1000,124087,sub1,pub1,1319484330904,1319484334698,15,3794,87,3896
30,18,1,10,1000,124087,sub1,pub7,1319484331959,1319484335451,16,3492,83,3591
30,18,1,10,1000,124088,sub1,pub10,1319484332766,1319484337009,14,4243,84,4341
30,18,1,10,1000,124087,sub1,pub2,1319484331080,1319484338902,19,7822,83,7924
30,18,1,10,1000,124087,sub1,pub8,1319484332152,1319484340532,15,8380,86,8481
30,18,1,10,1000,124087,sub1,pub5,1319484331614,1319484344036,14,12422,86,12522
30,18,1,10,1000,124087,sub1,pub9,1319484332383,1319484346872,24,14489,85,14598
30,18,1,10,1000,124087,sub1,pub6,1319484331784,1319484348098,24,16314,84,16422
30,19,1,10,1000,124087,sub1,pub4,1319484437484,1319484438764,19,1280,85,1384
30,19,1,10,1000,124087,sub1,pub3,1319484437296,1319484439254,14,1958,84,2056
30,19,1,10,1000,124087,sub1,pub1,1319484436968,1319484440589,24,3621,84,3729
30,19,1,10,1000,124087,sub1,pub7,1319484438056,1319484441054,25,2998,84,3107
30,19,1,10,1000,124088,sub1,pub10,1319484438808,1319484443300,15,4492,85,4592
30,19,1,10,1000,124087,sub1,pub2,1319484437140,1319484444030,15,6890,84,6989
30,19,1,10,1000,124087,sub1,pub8,1319484438267,1319484446466,15,8199,84,8298
30,19,1,10,1000,124087,sub1,pub5,1319484437689,1319484450016,18,12327,101,12446
30,19,1,10,1000,124087,sub1,pub9,1319484438447,1319484453873,16,15426,85,15527
30,19,1,10,1000,124087,sub1,pub6,1319484437857,1319484454281,17,16424,89,16530
30,20,1,10,1000,124087,sub1,pub4,1319484543793,1319484545175,17,1382,90,1489
30,20,1,10,1000,124087,sub1,pub3,1319484543612,1319484545368,20,1756,85,1861
30,20,1,10,1000,124087,sub1,pub1,1319484543254,1319484546732,22,3478,85,3585
30,20,1,10,1000,124087,sub1,pub7,1319484544291,1319484547564,24,3273,86,3383
30,20,1,10,1000,124088,sub1,pub10,1319484544916,1319484548799,24,3883,83,3990
30,20,1,10,1000,124087,sub1,pub2,1319484543429,1319484550320,23,6891,86,7000
30,20,1,10,1000,124087,sub1,pub8,1319484544485,1319484552682,23,8197,84,8304
30,20,1,10,1000,124087,sub1,pub5,1319484543953,1319484554893,14,10940,85,11039
30,20,1,10,1000,124087,sub1,pub9,1319484544712,1319484559806,24,15094,83,15201
30,20,1,10,1000,124087,sub1,pub6,1319484544119,1319484560503,16,16384,87,16487
30,21,1,10,1000,124087,sub1,pub4,1319484649621,1319484650925,18,1304,85,1407
30,21,1,10,1000,124087,sub1,pub3,1319484649445,1319484651336,14,1891,86,1991
30,21,1,10,1000,124087,sub1,pub1,1319484649096,1319484652896,14,3800,86,3900
30,21,1,10,1000,124087,sub1,pub7,1319484650114,1319484653368,17,3254,86,3357
30,21,1,10,1000,124088,sub1,pub10,1319484650621,1319484654867,18,4246,87,4351
30,21,1,10,1000,124087,sub1,pub2,1319484649272,1319484656474,19,7202,87,7308
30,21,1,10,1000,124087,sub1,pub8,1319484650274,1319484658498,13,8224,84,8321
30,21,1,10,1000,124087,sub1,pub5,1319484649768,1319484662639,15,12871,86,12972
30,21,1,10,1000,124087,sub1,pub9,1319484650456,1319484665229,24,14773,84,14881
30,21,1,10,1000,124087,sub1,pub6,1319484649960,1319484666717,16,16757,85,16858
30,22,1,10,1000,124087,sub1,pub4,1319484755295,1319484756439,16,1144,87,1247
30,22,1,10,1000,124087,sub1,pub3,1319484755103,1319484756816,15,1713,86,1814
30,22,1,10,1000,124087,sub1,pub1,1319484754717,1319484758309,18,3592,84,3694
30,22,1,10,1000,124087,sub1,pub7,1319484755847,1319484758820,16,2973,86,3075
30,22,1,10,1000,124088,sub1,pub10,1319484756461,1319484760720,13,4259,86,4358
30,22,1,10,1000,124087,sub1,pub2,1319484754923,1319484761467,15,6544,86,6645
30,22,1,10,1000,124087,sub1,pub8,1319484756004,1319484764593,15,8589,85,8689
